"Threshold","Variables","TrainingDataSize","avgProfit","avgHitRate","avgBets"
2.9,"MFTAGt , MFTHGt , MFTAGm","Low",-264,0.56267825311943,42.3333333333333
2.9,"MFTAGt , MFTHGt , MFTAGm","Max",5.66666666666667,0.781481481481481,5.66666666666667
2.9,"MFTAGt , MFTHGt , MFTAGm","Med",-287,0.596367521367521,20.6666666666667
2.9,"MFTAGt , MFTHGt , MFTAGm","Min",-581,0.535691773504274,76
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm","Low",233.333333333333,0.595708020050125,45.6666666666667
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm","Max",84.6666666666667,0.738095238095238,6.66666666666667
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm","Med",-38.6666666666667,0.613756613756614,21
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm","Min",-329.333333333333,0.549320522030651,86
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Low",-1072.66666666667,0.452128427128427,71.3333333333333
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Max",124.333333333333,0.833333333333333,2
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Med",-748.333333333333,0.436574074074074,32.6666666666667
2.9,"MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Min",-1047,0.478775690533083,123.333333333333
2.9,"MFTAGt , MFTHGt , MFTAGm , OddO2.5","Low",-799.333333333333,0.432964740573436,75.6666666666667
2.9,"MFTAGt , MFTHGt , MFTAGm , OddO2.5","Max",189.333333333333,0.777777777777778,3
2.9,"MFTAGt , MFTHGt , MFTAGm , OddO2.5","Med",-388.333333333333,0.448633773633774,36
2.9,"MFTAGt , MFTHGt , MFTAGm , OddO2.5","Min",-1126,0.446275713160794,124.666666666667
2.9,"MFTAGt , MFTHGt , MFTHGm","Low",123.333333333333,0.577871102327624,55.6666666666667
2.9,"MFTAGt , MFTHGt , MFTHGm","Max",13.3333333333333,0.625,8.66666666666667
2.9,"MFTAGt , MFTHGt , MFTHGm","Med",9.00000000000001,0.588141025641026,29
2.9,"MFTAGt , MFTHGt , MFTHGm","Min",-73.3333333333334,0.562397411616162,91
2.9,"MFTAGt , MFTHGt , MFTHGm , OddO2.5","Low",-604,0.494906204906205,73
2.9,"MFTAGt , MFTHGt , MFTHGm , OddO2.5","Max",143.333333333333,0.916666666666667,2.33333333333333
2.9,"MFTAGt , MFTHGt , MFTHGm , OddO2.5","Med",-267.666666666667,0.511321548821549,34
2.9,"MFTAGt , MFTHGt , MFTHGm , OddO2.5","Min",-466,0.509033564814815,122.666666666667
2.9,"MFTAGt , MFTHGt , OddO2.5","Low",-911.333333333333,0.416663529707008,75.6666666666667
2.9,"MFTAGt , MFTHGt , OddO2.5","Max",125.666666666667,0.666666666666667,3.66666666666667
2.9,"MFTAGt , MFTHGt , OddO2.5","Med",-608,0.395797720797721,37
2.9,"MFTAGt , MFTHGt , OddO2.5","Min",-1009,0.442923425887136,120.666666666667
2.9,"MFTAGt , OddO2.5","Low",-805,0.421251856034465,72.3333333333333
2.9,"MFTAGt , OddO2.5","Max",110,0.777777777777778,3
2.9,"MFTAGt , OddO2.5","Med",-569.333333333333,0.412308987308987,33.6666666666667
2.9,"MFTAGt , OddO2.5","Min",-1001,0.44410307923239,118.333333333333
2.9,"MFTHGm","Low",158.666666666667,0.597880116959064,51
2.9,"MFTHGm","Max",68.6666666666667,0.759722222222222,9
2.9,"MFTHGm","Med",158.666666666667,0.641428571428571,28
2.9,"MFTHGm","Min",-145,0.568668300653595,73.6666666666667
2.9,"MFTHGm , OddO2.5","Low",-658,0.478563869992441,74
2.9,"MFTHGm , OddO2.5","Max",113,0.833333333333333,2.33333333333333
2.9,"MFTHGm , OddO2.5","Med",-405.333333333333,0.473015873015873,32.6666666666667
2.9,"MFTHGm , OddO2.5","Min",-567,0.49805256869773,122.333333333333
2.9,"MFTHGt","Low",5.66666666666665,0.557671957671958,37.3333333333333
2.9,"MFTHGt","Max",29.3333333333333,0.742592592592593,6
2.9,"MFTHGt","Med",-134.333333333333,0.525839438339438,22.3333333333333
2.9,"MFTHGt","Min",-235.666666666667,0.531515245961249,56.3333333333333
2.9,"MFTHGt , MFTAGm","Low",-319.333333333333,0.496390230810521,44.6666666666667
2.9,"MFTHGt , MFTAGm","Max",-121,0.447222222222222,6.33333333333333
2.9,"MFTHGt , MFTAGm","Med",-292.333333333333,0.457925407925408,23.3333333333333
2.9,"MFTHGt , MFTAGm","Min",-906.333333333333,0.47715114104003,72
2.9,"MFTHGt , MFTAGm , MFTHGm","Low",0.333333333333333,0.564613526570048,42.6666666666667
2.9,"MFTHGt , MFTAGm , MFTHGm","Max",19.3333333333333,0.619047619047619,7
2.9,"MFTHGt , MFTAGm , MFTHGm","Med",-128.333333333333,0.536019536019536,21
2.9,"MFTHGt , MFTAGm , MFTHGm","Min",-669,0.517376142376142,75.6666666666667
2.9,"MFTHGt , MFTAGm , MFTHGm , OddO2.5","Low",-663.333333333333,0.470923520923521,72.3333333333333
2.9,"MFTHGt , MFTAGm , MFTHGm , OddO2.5","Max",61.6666666666667,0.736111111111111,3.33333333333333
2.9,"MFTHGt , MFTAGm , MFTHGm , OddO2.5","Med",-292.666666666667,0.481818181818182,33.6666666666667
2.9,"MFTHGt , MFTAGm , MFTHGm , OddO2.5","Min",-700.666666666667,0.490482724227684,121.333333333333
2.9,"MFTHGt , MFTAGm , OddO2.5","Low",-604.333333333333,0.44848828420257,79
2.9,"MFTHGt , MFTAGm , OddO2.5","Max",191.333333333333,0.833333333333333,3
2.9,"MFTHGt , MFTAGm , OddO2.5","Med",-362.666666666667,0.456373256373256,37.3333333333333
2.9,"MFTHGt , MFTAGm , OddO2.5","Min",-914.666666666667,0.449762731481481,123.666666666667
2.9,"MFTHGt , MFTHGm","Low",-150.666666666667,0.531657468479383,44.6666666666667
2.9,"MFTHGt , MFTHGm","Max",48.6666666666667,0.725,8
2.9,"MFTHGt , MFTHGm","Med",-144,0.551748251748252,24
2.9,"MFTHGt , MFTHGm","Min",-656.666666666667,0.500191570881226,73.6666666666667
2.9,"MFTHGt , MFTHGm , OddO2.5","Low",-735.666666666667,0.465910808767952,72.3333333333333
2.9,"MFTHGt , MFTHGm , OddO2.5","Max",139.666666666667,0.833333333333333,2.66666666666667
2.9,"MFTHGt , MFTHGm , OddO2.5","Med",-356,0.470869408369408,33.3333333333333
2.9,"MFTHGt , MFTHGm , OddO2.5","Min",-810,0.485970302099334,118.666666666667
2.9,"MFTHGt , OddO2.5","Low",-1022,0.391309352023638,73.6666666666667
2.9,"MFTHGt , OddO2.5","Max",91,0.666666666666667,2.66666666666667
2.9,"MFTHGt , OddO2.5","Med",-587.666666666667,0.396061808561809,37.3333333333333
2.9,"MFTHGt , OddO2.5","Min",-1037,0.425457514995245,111
2.9,"OddO2.5","Low",-895,0.404867724867725,72.3333333333333
2.9,"OddO2.5","Max",87.6666666666667,NA,2
2.9,"OddO2.5","Med",-660.333333333333,0.385563973063973,34.6666666666667
2.9,"OddO2.5","Min",-811.333333333333,0.447450460829493,107.666666666667
